,Unnamed: 0,Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
3066,18,19,5.7,3.8,1.7,0.3,Iris-setosa
2871,13,14,4.3,3.0,1.1,0.1,Iris-setosa
1137,14,15,5.8,4.0,1.2,0.2,Iris-setosa
612,30,31,4.8,3.1,1.6,0.2,Iris-setosa
1630,4,5,5.0,3.6,1.4,0.2,Iris-setosa
2392,14,15,5.8,4.0,1.2,0.2,Iris-setosa
257,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2307,40,41,5.0,3.5,1.3,0.3,Iris-setosa
137,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
2076,26,27,5.0,3.4,1.6,0.4,Iris-setosa
592,110,111,6.5,3.2,5.1,2.0,Iris-virginica
2875,81,82,5.5,2.4,3.7,1.0,Iris-versicolor
2228,127,128,6.1,3.0,4.9,1.8,Iris-virginica
1849,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2032,142,143,5.8,2.7,5.1,1.9,Iris-virginica
2579,13,14,4.3,3.0,1.1,0.1,Iris-setosa
201,128,129,6.4,2.8,5.6,2.1,Iris-virginica
2010,43,44,5.0,3.5,1.6,0.6,Iris-setosa
736,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
1733,16,17,5.4,3.9,1.3,0.4,Iris-setosa
2613,147,148,6.5,3.0,5.2,2.0,Iris-virginica
2464,140,141,6.7,3.1,5.6,2.4,Iris-virginica
604,132,133,6.4,2.8,5.6,2.2,Iris-virginica
2610,30,31,4.8,3.1,1.6,0.2,Iris-setosa
2309,110,111,6.5,3.2,5.1,2.0,Iris-virginica
101,36,37,5.5,3.5,1.3,0.2,Iris-setosa
2138,28,29,5.2,3.4,1.4,0.2,Iris-setosa
1142,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2806,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
1605,133,134,6.3,2.8,5.1,1.5,Iris-virginica
1224,18,19,5.7,3.8,1.7,0.3,Iris-setosa
2693,37,38,4.9,3.1,1.5,0.1,Iris-setosa
1320,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
547,17,18,5.1,3.5,1.4,0.3,Iris-setosa
2708,123,124,6.3,2.7,4.9,1.8,Iris-virginica
380,29,30,4.7,3.2,1.6,0.2,Iris-setosa
332,147,148,6.5,3.0,5.2,2.0,Iris-virginica
2980,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
1235,125,126,7.2,3.2,6.0,1.8,Iris-virginica
1831,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
2422,9,10,4.9,3.1,1.5,0.1,Iris-setosa
1182,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
2409,123,124,6.3,2.7,4.9,1.8,Iris-virginica
2335,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
2651,127,128,6.1,3.0,4.9,1.8,Iris-virginica
455,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
1486,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
2410,100,101,6.3,3.3,6.0,2.5,Iris-virginica
400,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
2503,30,31,4.8,3.1,1.6,0.2,Iris-setosa
235,131,132,7.9,3.8,6.4,2.0,Iris-virginica
1136,106,107,4.9,2.5,4.5,1.7,Iris-virginica
492,39,40,5.1,3.4,1.5,0.2,Iris-setosa
1002,76,77,6.8,2.8,4.8,1.4,Iris-versicolor
2266,1,2,4.9,3.0,1.4,0.2,Iris-setosa
1942,27,28,5.2,3.5,1.5,0.2,Iris-setosa
753,6,7,4.6,3.4,1.4,0.3,Iris-setosa
384,81,82,5.5,2.4,3.7,1.0,Iris-versicolor
164,148,149,6.2,3.4,5.4,2.3,Iris-virginica
547,17,18,5.1,3.5,1.4,0.3,Iris-setosa
369,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2214,149,150,5.9,3.0,5.1,1.8,Iris-virginica
899,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
567,25,26,5.0,3.0,1.6,0.2,Iris-setosa
454,32,33,5.2,4.1,1.5,0.1,Iris-setosa
1489,112,113,6.8,3.0,5.5,2.1,Iris-virginica
2569,5,6,5.4,3.9,1.7,0.4,Iris-setosa
2163,147,148,6.5,3.0,5.2,2.0,Iris-virginica
2205,19,20,5.1,3.8,1.5,0.3,Iris-setosa
2134,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
2354,8,9,4.4,2.9,1.4,0.2,Iris-setosa
3130,48,49,5.3,3.7,1.5,0.2,Iris-setosa
990,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
1068,147,148,6.5,3.0,5.2,2.0,Iris-virginica
1400,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
459,107,108,7.3,2.9,6.3,1.8,Iris-virginica
2730,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
633,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
2889,122,123,7.7,2.8,6.7,2.0,Iris-virginica
487,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
1748,49,50,5.0,3.3,1.4,0.2,Iris-setosa
2057,129,130,7.2,3.0,5.8,1.6,Iris-virginica
407,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2800,37,38,4.9,3.1,1.5,0.1,Iris-setosa
1094,117,118,7.7,3.8,6.7,2.2,Iris-virginica
1619,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
545,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
635,142,143,5.8,2.7,5.1,1.9,Iris-virginica
2635,51,52,6.4,3.2,4.5,1.5,Iris-versicolor
443,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
2941,4,5,5.0,3.6,1.4,0.2,Iris-setosa
1031,130,131,7.4,2.8,6.1,1.9,Iris-virginica
1864,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
1919,104,105,6.5,3.0,5.8,2.2,Iris-virginica
1101,16,17,5.4,3.9,1.3,0.4,Iris-setosa
478,62,63,6.0,2.2,4.0,1.0,Iris-versicolor
99,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1545,1,2,4.9,3.0,1.4,0.2,Iris-setosa
1946,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2844,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
1339,109,110,7.2,3.6,6.1,2.5,Iris-virginica
3147,22,23,4.6,3.6,1.0,0.2,Iris-setosa
102,23,24,5.1,3.3,1.7,0.5,Iris-setosa
784,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
2253,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
2038,3,4,4.6,3.1,1.5,0.2,Iris-setosa
1210,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1166,13,14,4.3,3.0,1.1,0.1,Iris-setosa
1684,109,110,7.2,3.6,6.1,2.5,Iris-virginica
1055,109,110,7.2,3.6,6.1,2.5,Iris-virginica
744,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
841,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
487,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
379,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
600,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2288,124,125,6.7,3.3,5.7,2.1,Iris-virginica
1068,147,148,6.5,3.0,5.2,2.0,Iris-virginica
228,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
84,122,123,7.7,2.8,6.7,2.0,Iris-virginica
778,48,49,5.3,3.7,1.5,0.2,Iris-setosa
291,110,111,6.5,3.2,5.1,2.0,Iris-virginica
975,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2560,139,140,6.9,3.1,5.4,2.1,Iris-virginica
2174,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1703,122,123,7.7,2.8,6.7,2.0,Iris-virginica
1905,101,102,5.8,2.7,5.1,1.9,Iris-virginica
2235,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
2664,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
2400,149,150,5.9,3.0,5.1,1.8,Iris-virginica
1428,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
472,144,145,6.7,3.3,5.7,2.5,Iris-virginica
561,37,38,4.9,3.1,1.5,0.1,Iris-setosa
2373,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
2724,115,116,6.4,3.2,5.3,2.3,Iris-virginica
2713,127,128,6.1,3.0,4.9,1.8,Iris-virginica
2409,123,124,6.3,2.7,4.9,1.8,Iris-virginica
2300,78,79,6.0,2.9,4.5,1.5,Iris-versicolor
2451,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
2011,44,45,5.1,3.8,1.9,0.4,Iris-setosa
94,18,19,5.7,3.8,1.7,0.3,Iris-setosa
2348,113,114,5.7,2.5,5.0,2.0,Iris-virginica
2551,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
3143,138,139,6.0,3.0,4.8,1.8,Iris-virginica
1754,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
317,18,19,5.7,3.8,1.7,0.3,Iris-setosa
2949,51,52,6.4,3.2,4.5,1.5,Iris-versicolor
1302,11,12,4.8,3.4,1.6,0.2,Iris-setosa
805,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
1428,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
1291,21,22,5.1,3.7,1.5,0.4,Iris-setosa
1816,119,120,6.0,2.2,5.0,1.5,Iris-virginica
510,18,19,5.7,3.8,1.7,0.3,Iris-setosa
1287,115,116,6.4,3.2,5.3,2.3,Iris-virginica
2112,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
1265,149,150,5.9,3.0,5.1,1.8,Iris-virginica
877,27,28,5.2,3.5,1.5,0.2,Iris-setosa
522,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
507,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
2327,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1781,5,6,5.4,3.9,1.7,0.4,Iris-setosa
1451,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
2446,30,31,4.8,3.1,1.6,0.2,Iris-setosa
2403,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
1181,41,42,4.5,2.3,1.3,0.3,Iris-setosa
1443,106,107,4.9,2.5,4.5,1.7,Iris-virginica
2987,111,112,6.4,2.7,5.3,1.9,Iris-virginica
2154,101,102,5.8,2.7,5.1,1.9,Iris-virginica
1316,132,133,6.4,2.8,5.6,2.2,Iris-virginica
219,115,116,6.4,3.2,5.3,2.3,Iris-virginica
2148,38,39,4.4,3.0,1.3,0.2,Iris-setosa
184,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
2729,19,20,5.1,3.8,1.5,0.3,Iris-setosa
2499,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
1056,131,132,7.9,3.8,6.4,2.0,Iris-virginica
2845,2,3,4.7,3.2,1.3,0.2,Iris-setosa
917,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
1014,119,120,6.0,2.2,5.0,1.5,Iris-virginica
759,130,131,7.4,2.8,6.1,1.9,Iris-virginica
2558,27,28,5.2,3.5,1.5,0.2,Iris-setosa
519,130,131,7.4,2.8,6.1,1.9,Iris-virginica
2916,119,120,6.0,2.2,5.0,1.5,Iris-virginica
1549,27,28,5.2,3.5,1.5,0.2,Iris-setosa
3136,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
1576,5,6,5.4,3.9,1.7,0.4,Iris-setosa
1517,23,24,5.1,3.3,1.7,0.5,Iris-setosa
400,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
2380,28,29,5.2,3.4,1.4,0.2,Iris-setosa
1415,137,138,6.4,3.1,5.5,1.8,Iris-virginica
2995,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
2546,146,147,6.3,2.5,5.0,1.9,Iris-virginica
624,27,28,5.2,3.5,1.5,0.2,Iris-setosa
338,73,74,6.1,2.8,4.7,1.2,Iris-versicolor
2292,78,79,6.0,2.9,4.5,1.5,Iris-versicolor
1619,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
490,40,41,5.0,3.5,1.3,0.3,Iris-setosa
1637,127,128,6.1,3.0,4.9,1.8,Iris-virginica
2078,4,5,5.0,3.6,1.4,0.2,Iris-setosa
1631,149,150,5.9,3.0,5.1,1.8,Iris-virginica
755,130,131,7.4,2.8,6.1,1.9,Iris-virginica
2929,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
2099,133,134,6.3,2.8,5.1,1.5,Iris-virginica
404,138,139,6.0,3.0,4.8,1.8,Iris-virginica
2228,127,128,6.1,3.0,4.9,1.8,Iris-virginica
994,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
2386,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
510,18,19,5.7,3.8,1.7,0.3,Iris-setosa
183,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
131,5,6,5.4,3.9,1.7,0.4,Iris-setosa
3149,100,101,6.3,3.3,6.0,2.5,Iris-virginica
3,42,43,4.4,3.2,1.3,0.2,Iris-setosa
3005,22,23,4.6,3.6,1.0,0.2,Iris-setosa
848,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
284,72,73,6.3,2.5,4.9,1.5,Iris-versicolor
302,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
1813,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
2639,47,48,4.6,3.2,1.4,0.2,Iris-setosa
848,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
1768,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
1569,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
1850,124,125,6.7,3.3,5.7,2.1,Iris-virginica
1056,131,132,7.9,3.8,6.4,2.0,Iris-virginica
2726,45,46,4.8,3.0,1.4,0.3,Iris-setosa
229,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
1761,100,101,6.3,3.3,6.0,2.5,Iris-virginica
2551,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
251,87,88,6.3,2.3,4.4,1.3,Iris-versicolor
1985,15,16,5.7,4.4,1.5,0.4,Iris-setosa
614,129,130,7.2,3.0,5.8,1.6,Iris-virginica
1263,4,5,5.0,3.6,1.4,0.2,Iris-setosa
600,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2626,117,118,7.7,3.8,6.7,2.2,Iris-virginica
2947,128,129,6.4,2.8,5.6,2.1,Iris-virginica
1895,28,29,5.2,3.4,1.4,0.2,Iris-setosa
2062,139,140,6.9,3.1,5.4,2.1,Iris-virginica
3041,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
333,118,119,7.7,2.6,6.9,2.3,Iris-virginica
3000,36,37,5.5,3.5,1.3,0.2,Iris-setosa
2707,138,139,6.0,3.0,4.8,1.8,Iris-virginica
368,44,45,5.1,3.8,1.9,0.4,Iris-setosa
1217,43,44,5.0,3.5,1.6,0.6,Iris-setosa
221,100,101,6.3,3.3,6.0,2.5,Iris-virginica
2450,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
2376,146,147,6.3,2.5,5.0,1.9,Iris-virginica
1250,110,111,6.5,3.2,5.1,2.0,Iris-virginica
1918,46,47,5.1,3.8,1.6,0.2,Iris-setosa
2622,52,53,6.9,3.1,4.9,1.5,Iris-versicolor
928,48,49,5.3,3.7,1.5,0.2,Iris-setosa
113,31,32,5.4,3.4,1.5,0.4,Iris-setosa
2280,40,41,5.0,3.5,1.3,0.3,Iris-setosa
911,11,12,4.8,3.4,1.6,0.2,Iris-setosa
2101,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
1206,99,100,5.7,2.8,4.1,1.3,Iris-versicolor
575,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
1232,113,114,5.7,2.5,5.0,2.0,Iris-virginica
2961,101,102,5.8,2.7,5.1,1.9,Iris-virginica
108,32,33,5.2,4.1,1.5,0.1,Iris-setosa
1728,101,102,5.8,2.7,5.1,1.9,Iris-virginica
2433,34,35,4.9,3.1,1.5,0.1,Iris-setosa
765,133,134,6.3,2.8,5.1,1.5,Iris-virginica
1914,132,133,6.4,2.8,5.6,2.2,Iris-virginica
1717,101,102,5.8,2.7,5.1,1.9,Iris-virginica
911,11,12,4.8,3.4,1.6,0.2,Iris-setosa
348,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2360,128,129,6.4,2.8,5.6,2.1,Iris-virginica
1214,38,39,4.4,3.0,1.3,0.2,Iris-setosa
828,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2058,144,145,6.7,3.3,5.7,2.5,Iris-virginica
1892,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
1540,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
792,116,117,6.5,3.0,5.5,1.8,Iris-virginica
707,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
2718,140,141,6.7,3.1,5.6,2.4,Iris-virginica
1277,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
3063,132,133,6.4,2.8,5.6,2.2,Iris-virginica
717,107,108,7.3,2.9,6.3,1.8,Iris-virginica
199,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
1556,4,5,5.0,3.6,1.4,0.2,Iris-setosa
2032,142,143,5.8,2.7,5.1,1.9,Iris-virginica
2390,110,111,6.5,3.2,5.1,2.0,Iris-virginica
2359,29,30,4.7,3.2,1.6,0.2,Iris-setosa
2425,105,106,7.6,3.0,6.6,2.1,Iris-virginica
1379,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2470,28,29,5.2,3.4,1.4,0.2,Iris-setosa
413,23,24,5.1,3.3,1.7,0.5,Iris-setosa
30,1,2,4.9,3.0,1.4,0.2,Iris-setosa
2170,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
1614,109,110,7.2,3.6,6.1,2.5,Iris-virginica
1325,139,140,6.9,3.1,5.4,2.1,Iris-virginica
93,33,34,5.5,4.2,1.4,0.2,Iris-setosa
1033,40,41,5.0,3.5,1.3,0.3,Iris-setosa
2381,147,148,6.5,3.0,5.2,2.0,Iris-virginica
1196,111,112,6.4,2.7,5.3,1.9,Iris-virginica
1248,114,115,5.8,2.8,5.1,2.4,Iris-virginica
544,28,29,5.2,3.4,1.4,0.2,Iris-setosa
850,128,129,6.4,2.8,5.6,2.1,Iris-virginica
812,25,26,5.0,3.0,1.6,0.2,Iris-setosa
174,107,108,7.3,2.9,6.3,1.8,Iris-virginica
209,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
1189,33,34,5.5,4.2,1.4,0.2,Iris-setosa
536,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
108,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2623,20,21,5.4,3.4,1.7,0.2,Iris-setosa
2480,130,131,7.4,2.8,6.1,1.9,Iris-virginica
852,32,33,5.2,4.1,1.5,0.1,Iris-setosa
154,100,101,6.3,3.3,6.0,2.5,Iris-virginica
2261,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
2216,47,48,4.6,3.2,1.4,0.2,Iris-setosa
2188,32,33,5.2,4.1,1.5,0.1,Iris-setosa
15,36,37,5.5,3.5,1.3,0.2,Iris-setosa
2652,141,142,6.9,3.1,5.1,2.3,Iris-virginica
1138,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
1399,5,6,5.4,3.9,1.7,0.4,Iris-setosa
2794,26,27,5.0,3.4,1.6,0.4,Iris-setosa
1909,76,77,6.8,2.8,4.8,1.4,Iris-versicolor
590,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
1303,108,109,6.7,2.5,5.8,1.8,Iris-virginica
1256,131,132,7.9,3.8,6.4,2.0,Iris-virginica
1226,72,73,6.3,2.5,4.9,1.5,Iris-versicolor
850,128,129,6.4,2.8,5.6,2.1,Iris-virginica
1469,43,44,5.0,3.5,1.6,0.6,Iris-setosa
2456,118,119,7.7,2.6,6.9,2.3,Iris-virginica
231,106,107,4.9,2.5,4.5,1.7,Iris-virginica
674,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
2330,24,25,4.8,3.4,1.9,0.2,Iris-setosa
837,48,49,5.3,3.7,1.5,0.2,Iris-setosa
1272,82,83,5.8,2.7,3.9,1.2,Iris-versicolor
1013,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
939,117,118,7.7,3.8,6.7,2.2,Iris-virginica
142,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
1889,87,88,6.3,2.3,4.4,1.3,Iris-versicolor
3091,138,139,6.0,3.0,4.8,1.8,Iris-virginica
843,28,29,5.2,3.4,1.4,0.2,Iris-setosa
2441,17,18,5.1,3.5,1.4,0.3,Iris-setosa
1782,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
326,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
444,146,147,6.3,2.5,5.0,1.9,Iris-virginica
2718,140,141,6.7,3.1,5.6,2.4,Iris-virginica
1122,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1718,125,126,7.2,3.2,6.0,1.8,Iris-virginica
1474,11,12,4.8,3.4,1.6,0.2,Iris-setosa
1768,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
2930,98,99,5.1,2.5,3.0,1.1,Iris-versicolor
97,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
1309,114,115,5.8,2.8,5.1,2.4,Iris-virginica
941,110,111,6.5,3.2,5.1,2.0,Iris-virginica
1671,42,43,4.4,3.2,1.3,0.2,Iris-setosa
425,123,124,6.3,2.7,4.9,1.8,Iris-virginica
1330,7,8,5.0,3.4,1.5,0.2,Iris-setosa
3181,139,140,6.9,3.1,5.4,2.1,Iris-virginica
680,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
2098,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
3039,43,44,5.0,3.5,1.6,0.6,Iris-setosa
301,44,45,5.1,3.8,1.9,0.4,Iris-setosa
779,87,88,6.3,2.3,4.4,1.3,Iris-versicolor
2763,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2019,121,122,5.6,2.8,4.9,2.0,Iris-virginica
2841,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
1832,99,100,5.7,2.8,4.1,1.3,Iris-versicolor
2361,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
2375,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
1203,107,108,7.3,2.9,6.3,1.8,Iris-virginica
1330,7,8,5.0,3.4,1.5,0.2,Iris-setosa
2603,145,146,6.7,3.0,5.2,2.3,Iris-virginica
1054,132,133,6.4,2.8,5.6,2.2,Iris-virginica
1199,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1059,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
296,107,108,7.3,2.9,6.3,1.8,Iris-virginica
1529,135,136,7.7,3.0,6.1,2.3,Iris-virginica
2956,9,10,4.9,3.1,1.5,0.1,Iris-setosa
2481,139,140,6.9,3.1,5.4,2.1,Iris-virginica
786,42,43,4.4,3.2,1.3,0.2,Iris-setosa
2199,104,105,6.5,3.0,5.8,2.2,Iris-virginica
2631,8,9,4.4,2.9,1.4,0.2,Iris-setosa
1126,49,50,5.0,3.3,1.4,0.2,Iris-setosa
2565,110,111,6.5,3.2,5.1,2.0,Iris-virginica
2416,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2457,49,50,5.0,3.3,1.4,0.2,Iris-setosa
940,52,53,6.9,3.1,4.9,1.5,Iris-versicolor
447,143,144,6.8,3.2,5.9,2.3,Iris-virginica
2033,1,2,4.9,3.0,1.4,0.2,Iris-setosa
3148,86,87,6.7,3.1,4.7,1.5,Iris-versicolor
1804,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
2707,138,139,6.0,3.0,4.8,1.8,Iris-virginica
1074,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
2113,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
1127,108,109,6.7,2.5,5.8,1.8,Iris-virginica
2959,138,139,6.0,3.0,4.8,1.8,Iris-virginica
237,121,122,5.6,2.8,4.9,2.0,Iris-virginica
1373,39,40,5.1,3.4,1.5,0.2,Iris-setosa
951,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1366,14,15,5.8,4.0,1.2,0.2,Iris-setosa
1788,144,145,6.7,3.3,5.7,2.5,Iris-virginica
3088,108,109,6.7,2.5,5.8,1.8,Iris-virginica
988,38,39,4.4,3.0,1.3,0.2,Iris-setosa
640,21,22,5.1,3.7,1.5,0.4,Iris-setosa
358,26,27,5.0,3.4,1.6,0.4,Iris-setosa
491,51,52,6.4,3.2,4.5,1.5,Iris-versicolor
3,42,43,4.4,3.2,1.3,0.2,Iris-setosa
423,23,24,5.1,3.3,1.7,0.5,Iris-setosa
3065,38,39,4.4,3.0,1.3,0.2,Iris-setosa
595,43,44,5.0,3.5,1.6,0.6,Iris-setosa
1121,146,147,6.3,2.5,5.0,1.9,Iris-virginica
2501,147,148,6.5,3.0,5.2,2.0,Iris-virginica
185,27,28,5.2,3.5,1.5,0.2,Iris-setosa
1188,78,79,6.0,2.9,4.5,1.5,Iris-versicolor
1036,42,43,4.4,3.2,1.3,0.2,Iris-setosa
961,31,32,5.4,3.4,1.5,0.4,Iris-setosa
909,131,132,7.9,3.8,6.4,2.0,Iris-virginica
2504,126,127,6.2,2.8,4.8,1.8,Iris-virginica
533,103,104,6.3,2.9,5.6,1.8,Iris-virginica
2899,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
958,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
304,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
2267,133,134,6.3,2.8,5.1,1.5,Iris-virginica
2549,32,33,5.2,4.1,1.5,0.1,Iris-setosa
100,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
1183,120,121,6.9,3.2,5.7,2.3,Iris-virginica
14,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1621,36,37,5.5,3.5,1.3,0.2,Iris-setosa
2945,86,87,6.7,3.1,4.7,1.5,Iris-versicolor
755,130,131,7.4,2.8,6.1,1.9,Iris-virginica
268,4,5,5.0,3.6,1.4,0.2,Iris-setosa
3121,28,29,5.2,3.4,1.4,0.2,Iris-setosa
135,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
2160,134,135,6.1,2.6,5.6,1.4,Iris-virginica
243,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2006,45,46,4.8,3.0,1.4,0.3,Iris-setosa
1979,19,20,5.1,3.8,1.5,0.3,Iris-setosa
549,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1112,26,27,5.0,3.4,1.6,0.4,Iris-setosa
2091,101,102,5.8,2.7,5.1,1.9,Iris-virginica
1711,137,138,6.4,3.1,5.5,1.8,Iris-virginica
1025,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
2842,143,144,6.8,3.2,5.9,2.3,Iris-virginica
1192,120,121,6.9,3.2,5.7,2.3,Iris-virginica
1264,42,43,4.4,3.2,1.3,0.2,Iris-setosa
1850,124,125,6.7,3.3,5.7,2.1,Iris-virginica
3177,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
525,31,32,5.4,3.4,1.5,0.4,Iris-setosa
682,18,19,5.7,3.8,1.7,0.3,Iris-setosa
1755,69,70,5.6,2.5,3.9,1.1,Iris-versicolor
2665,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
2409,123,124,6.3,2.7,4.9,1.8,Iris-virginica
677,17,18,5.1,3.5,1.4,0.3,Iris-setosa
2682,140,141,6.7,3.1,5.6,2.4,Iris-virginica
463,32,33,5.2,4.1,1.5,0.1,Iris-setosa
1015,112,113,6.8,3.0,5.5,2.1,Iris-virginica
504,118,119,7.7,2.6,6.9,2.3,Iris-virginica
3101,37,38,4.9,3.1,1.5,0.1,Iris-setosa
1534,12,13,4.8,3.0,1.4,0.1,Iris-setosa
